pheno	db	chromosome	block	num_variants	max_PSRF	max_beta	max_betamean	mcmc_n	time	h2_beta_mean.EUR	h2_beta_sd.EUR	num_variants_0.95.EUR	num_variants_0.5.EUR	num_CS95.EUR	num_variants_CS95.EUR	h2_beta_mean.AFR	h2_beta_sd.AFR	num_variants_0.95.AFR	num_variants_0.5.AFR	num_CS95.AFR	num_variants_CS95.AFR	h2_beta_mean.EAS	h2_beta_sd.EAS	num_variants_0.95.EAS	num_variants_0.5.EAS	num_CS95.EAS	num_variants_CS95.EAS
TG	META	1	96	4588	1.0601881784100662	0.022701163950677825	0.0046015479598608	5500	1393.82076931	1.870206353804505e-4	3.143109599985985e-5	0	3	2	10	4.178872753736169e-4	1.3356782295348478e-4	0	0	0	0	1.3273859737558945e-4	7.574940458288341e-5	0	0	0	0
TG	META	1	97	5735	1.1386493257561363	0.09941682842272306	0.049415749618099324	5500	1952.70204472542	0.0020696569993453795	9.000406695340525e-5	1	4	3	21	0.004561596255371581	4.6516266026380904e-4	0	3	1	3	0.002525586437618673	3.649401910910894e-4	0	1	2	31
TG	META	1	100	4607	1.0353176304827998	0.01900170814527629	5.893328548984726e-4	5500	1371.18270754814	6.937484661035166e-5	1.7377613228832893e-5	0	0	0	0	2.4742061227265227e-4	8.775376146407202e-5	0	0	0	0	1.56227166527774e-4	8.249050515294553e-5	0	0	0	0
TG	META	1	101	4765	1.0392126810801787	0.022050513065419004	0.0018552078201286917	5500	1402.42390847206	5.3090046786682006e-5	1.5149363237342213e-5	0	0	0	0	2.5066166107086293e-4	9.566814797632524e-5	0	0	0	0	9.646533436914791e-5	5.9092849760570316e-5	0	0	0	0
TG	META	1	105	13314	1.0629388082705498	0.02761847696419265	9.240530756369775e-4	5500	10756.1010644436	1.4802175375799165e-4	2.4361580099556623e-5	0	0	1	20	4.4585989267298675e-4	1.0918521527707747e-4	0	0	0	0	2.083064439135597e-4	8.949014109019486e-5	0	0	0	0
TG	META	1	124	7846	1.0476309352015891	0.022019535515813995	0.0017362352374792535	5500	3750.68951511383	1.267363768209866e-4	2.2570234464485684e-5	0	0	3	76	3.45467139358409e-4	9.794531971556783e-5	0	0	0	0	2.3392634439733815e-4	1.1047195164746215e-4	0	0	0	0
TG	META	1	125	10100	1.071376002960287	0.02092550662800849	0.0021060196378495993	5500	6020.97600245476	1.5301402495891092e-4	2.5009987714657826e-5	0	0	1	25	3.732621764424941e-4	1.0281398532589587e-4	0	0	0	0	1.4929923834078746e-4	6.896440950080592e-5	0	0	0	0
TG	META	1	127	4191	1.0657904474639124	0.01964332099738165	5.176707680579849e-4	5500	1098.83220124245	4.497618398663132e-5	1.315914588965284e-5	0	0	0	0	2.1272426386768835e-4	8.110112738571552e-5	0	0	0	0	1.0891852145412255e-4	6.595205526534e-5	0	0	0	0
TG	META	1	129	2770	1.021731975735066	0.017948079314315087	5.45007158253012e-4	5500	490.203274488449	8.099030654468e-5	1.7234549524150107e-5	0	0	1	49	1.287419711620263e-4	6.168123686186498e-5	0	0	0	0	4.2500193825405456e-5	3.6887045105867013e-5	0	0	0	0
TG	META	1	132	5181	1.0424275960017653	0.01861602041102798	0.0021499696760341283	5500	1635.00525617599	7.350221601740908e-5	1.76885736773897e-5	0	1	0	0	2.5924238350401584e-4	9.34526569038992e-5	0	0	0	0	1.331809287266436e-4	7.173906345436459e-5	0	0	0	0
