pheno	db	chromosome	block	num_variants	L	time	num_variants_0.95	num_variants_0.5	num_CS95	num_variants_CS95	num_variants_0.95.EUR	num_variants_0.5.EUR	num_CS95.EUR	num_variants_CS95.EUR	num_variants_0.95.AFR	num_variants_0.5.AFR	num_CS95.AFR	num_variants_CS95.AFR	num_variants_0.95.EAS	num_variants_0.5.EAS	num_CS95.EAS	num_variants_CS95.EAS
HDL	META	3	40	939	5	9.04741859436035	0	0	1	6	0	0	1	6	0	0	0	0	0	0	1	6
HDL	META	3	41	1817	5	58.4439115524292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	3	42	1178	5	14.1456944942474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	3	55	560	5	2.88242626190186	0	1	3	36	0	1	2	12	0	1	0	0	0	0	2	33
HDL	META	3	59	1338	5	18.3248403072357	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
HDL	META	3	60	1707	5	62.4832167625427	0	1	1	32	0	1	1	32	0	0	0	0	0	1	0	0
HDL	META	3	64	80	5	1.69515490531921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	3	65	557	5	4.36392283439636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	3	71	1230	5	14.8190677165985	0	0	2	49	0	0	1	16	0	0	0	0	0	0	1	33
HDL	META	3	77	2568	5	231.674086332321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	3	81	918	5	5.29047822952271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	3	83	2265	5	102.862339258194	0	1	1	14	0	1	1	14	0	0	0	0	0	0	0	0
HDL	META	3	84	854	5	9.30405139923096	0	1	1	10	0	1	1	10	0	0	0	0	0	0	0	0
HDL	META	3	85	1060	5	8.64252996444702	0	1	1	3	0	1	1	3	0	0	0	0	0	1	1	3
HDL	META	3	88	1438	5	25.1688992977142	0	1	1	4	0	1	1	4	0	0	0	0	0	0	0	0
HDL	META	3	89	1175	5	13.8667261600494	0	1	2	9	0	1	2	9	0	0	1	4	0	1	1	4
HDL	META	3	90	876	5	8.71305513381958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	3	105	898	5	10.5658116340637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	3	106	3316	5	272.311327934265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	3	108	969	5	9.01686215400696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	3	109	2150	5	73.8309636116028	1	2	2	11	1	2	2	11	0	1	0	0	0	0	0	0
HDL	META	3	112	1302	5	20.7292604446411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	3	114	810	5	10.2493898868561	0	0	2	10	0	0	2	10	0	0	2	10	0	0	1	7
HDL	META	3	119	2376	5	93.3860723972321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDL	META	3	120	1039	5	9.71380376815796	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0
