pheno	db	pid	chromosome	block	num_variants	time	num_variants_0.95	num_variants_0.5	num_CS95	num_variants_CS95
HDL	UKBB	AFR	3	146	2402	278.373848438263	0	0	0	0
HDL	UKBB	AFR	3	155	5504	1264.41086411476	0	0	0	0
HDL	UKBB	AFR	3	158	6804	2313.97939419746	0	0	0	0
HDL	UKBB	AFR	3	159	5532	2208.20161676407	0	0	0	0
HDL	UKBB	AFR	3	161	8000	2273.83649230003	0	0	0	0
HDL	UKBB	AFR	3	162	9860	2216.9187912941	0	0	0	0
HDL	UKBB	AFR	3	165	6290	1618.3214943409	0	0	0	0
HDL	UKBB	AFR	3	170	3859	1554.97442865372	0	0	0	0
HDL	UKBB	AFR	3	171	4731	1206.03501677513	0	0	0	0
HDL	UKBB	AFR	3	174	1405	308.014563798904	0	0	0	0
HDL	UKBB	AFR	3	175	1768	417.477629423141	0	0	0	0
HDL	UKBB	AFR	3	179	3904	1032.91218042374	0	0	0	0
HDL	UKBB	AFR	3	183	2959	712.564584493637	0	0	0	0
HDL	UKBB	AFR	3	184	3850	920.913885593414	0	0	0	0
HDL	UKBB	AFR	3	186	7475	2707.34790229797	0	0	0	0
HDL	UKBB	AFR	3	191	4271	1483.91481375694	0	0	0	0
HDL	UKBB	AFR	3	193	6811	2111.32721471786	0	0	0	0
HDL	UKBB	AFR	3	195	11514	3989.05946755409	0	0	0	0
HDL	UKBB	AFR	3	212	2172	438.102055549622	0	0	0	0
HDL	UKBB	AFR	3	214	7503	2025.858284235	0	0	0	0
HDL	UKBB	AFR	3	216	3820	509.727024078369	0	0	0	0
HDL	UKBB	AFR	4	1	18282	2926.17417550087	0	0	0	0
HDL	UKBB	AFR	4	4	4430	1637.65518784523	0	0	0	0
HDL	UKBB	AFR	4	10	1192	192.270837783813	0	0	0	0
HDL	UKBB	AFR	4	21	9995	2675.91449546814	0	0	0	0
HDL	UKBB	AFR	4	32	7270	996.848866224289	0	0	0	0
HDL	UKBB	AFR	4	33	6741	3098.47413921356	0	0	0	0
HDL	UKBB	AFR	4	37	3058	963.473559856415	0	0	0	0
HDL	UKBB	AFR	4	39	3619	928.678460597992	0	0	0	0
HDL	UKBB	AFR	4	42	901	56.6411588191986	0	0	0	0
HDL	UKBB	AFR	4	54	13657	3091.58414053917	0	0	0	0
HDL	UKBB	AFR	4	55	5466	2169.3361313343	0	0	0	0
HDL	UKBB	AFR	4	63	12737	6119.44158864021	0	1	0	0
HDL	UKBB	AFR	4	64	9047	1732.95303177834	0	0	0	0
HDL	UKBB	AFR	4	66	4859	583.675130605698	0	0	0	0
HDL	UKBB	AFR	4	67	1127	160.151451826096	0	0	0	0
HDL	UKBB	AFR	4	71	2389	440.960580587387	0	0	0	0
HDL	UKBB	AFR	4	79	4812	2310.86121821404	0	0	0	0
HDL	UKBB	AFR	4	80	6835	2317.8041844368	0	0	0	0
HDL	UKBB	AFR	4	87	9244	2684.04640388489	0	0	0	0
HDL	UKBB	AFR	4	94	3576	814.963193893433	0	0	0	0
HDL	UKBB	AFR	4	95	2345	581.259766817093	0	0	0	0
HDL	UKBB	AFR	4	101	7637	987.186267137527	0	0	0	0
HDL	UKBB	AFR	4	102	4186	1421.1933195591	0	0	0	0
HDL	UKBB	AFR	4	103	3159	871.227906703949	0	0	0	0
HDL	UKBB	AFR	4	109	3027	393.701106309891	0	0	0	0
HDL	UKBB	AFR	4	113	7130	2027.09390878677	0	0	0	0
HDL	UKBB	AFR	4	114	6548	1787.423817873	0	0	0	0
HDL	UKBB	AFR	4	115	3029	1078.09540462494	0	0	0	0
HDL	UKBB	AFR	4	116	5711	1383.50049161911	0	0	0	0
HDL	UKBB	AFR	4	117	6458	1303.74129271507	0	0	0	0
HDL	UKBB	AFR	4	121	5333	1089.39591479301	0	0	0	0
HDL	UKBB	AFR	4	122	2063	88.0087018013	0	0	0	0
HDL	UKBB	AFR	4	123	1555	39.5944156646729	0	0	0	0
HDL	UKBB	AFR	4	124	7835	2695.53032684326	0	0	0	0
HDL	UKBB	AFR	4	129	7638	1936.82122898102	0	0	0	0
HDL	UKBB	AFR	4	130	6820	1949.54027199745	0	0	0	0
HDL	UKBB	AFR	4	134	10410	4381.23663234711	0	0	0	0
HDL	UKBB	AFR	4	136	9263	2541.53010725975	0	0	0	0
HDL	UKBB	AFR	4	146	4300	1180.85311365128	0	0	0	0
HDL	UKBB	AFR	4	147	2550	435.865009307861	0	0	0	0
HDL	UKBB	AFR	4	149	5576	1555.27877855301	0	0	0	0
HDL	UKBB	AFR	4	150	6780	2017.31529378891	0	0	0	0
HDL	UKBB	AFR	4	151	2986	878.543320655823	0	0	0	0
HDL	UKBB	AFR	4	152	2695	515.034734487534	0	0	0	0
HDL	UKBB	AFR	4	153	6404	2225.12682628632	0	0	0	0
